,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,low_today,high_today,low_52,high_52,previous_close,_pe,_yield,_eps,_annualized_dividend
666,666,PPBI,14,02/14/2019,05/05/2022,2.7857142857142856,0.33,13.63636363636364,1,2019,3,NASDAQ-GS,Finance,Major Banks,0.0,399070.0,2841000000.0,0.0,0.0,45.24,27.92,30.11,8.48,4.37,3.55,1.32
667,667,CGBD,21,06/28/2017,06/29/2022,2.857142857142857,0.4,54.05405405405404,1,2017,5,NASDAQ-GS,Finance,Finance Companies,0.0,287887.0,695061000.0,0.0,0.0,14.96,12.14,12.98,4.94,9.82,2.63,1.28
668,668,HBCP,31,12/04/2014,05/06/2022,2.870967741935484,0.23,20.0,1,2014,8,NASDAQ-GS,Finance,Banks,0.0,15263.0,302841000.0,0.0,0.0,45.73,33.16,35.53,7.27,2.64,4.89,0.92
669,669,NICK,9,12/09/2011,09/18/2013,2.6666666666666665,0.12,1566.6666666666667,0,2011,19,NASDAQ-GS,,,0.0,9059.0,69540000.0,0.0,0.0,12.5,8.5,9.15,23.46,0.0,0.39,0.0
670,670,SABR,23,08/27/2014,03/19/2020,2.9130434782608696,0.14,44.44444444444446,1,2014,8,NASDAQ-GS,Consumer Discretionary,Other Consumer Services,0.0,9884333.0,2064000000.0,0.0,0.0,12.65,5.52,6.38,0.0,0.0,-2.02,0.0
671,671,IMBIL,3,12/14/2021,06/14/2022,2.0,0.53125,0.0,0,2021,1,NASDAQ-GM,,,0.0,0.0,0.0,0.0,0.0,24.66,11.94,11.74,0.0,17.58,0.0,2.125
672,672,MFIN,1,05/13/2022,05/13/2022,2.0,0.08,0.0,0,2022,26,NASDAQ-GS,Finance,Diversified Financial Services,0.0,91315.0,154235000.0,0.0,0.0,10.05,3.5,6.15,2.77,5.02,2.22,0.32
673,673,OPI,51,10/21/2009,04/22/2022,2.9411764705882355,0.55,27.906976744186068,1,2009,13,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,1012000000.0,0.0,0.0,30.49,18.75,20.89,0.0,10.77,-1.23,2.2
674,674,SOHO,34,12/13/2011,03/12/2020,3.0,0.13,50.0,1,2011,17,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,0.0,62804.0,32380000.000000004,0.0,0.0,3.04,1.48,1.86,0.0,0.0,-1.64,0.0
675,675,ESQ,1,05/13/2022,05/13/2022,0.0,0.09,0.0,0,2022,0,NASDAQ-CM,Finance,Commercial Banks,0.0,67048.0,269640000.0,0.0,0.0,39.09,22.95,34.36,14.44,1.07,2.38,0.36
676,676,GLBZ,88,06/30/2000,04/22/2022,3.011363636363636,0.1,66.66666666666669,3,2000,24,NASDAQ-CM,Finance,Major Banks,0.0,615.0,29395000.0,0.0,0.0,14.91,10.41,10.25,13.73,3.84,0.75,0.4
677,677,DGICA,63,10/30/2006,04/29/2022,3.0,0.165,16.66666666666667,2,2006,21,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,100564.0,528525000.0,0.0,0.0,17.13,13.09,16.87,18.54,3.86,0.91,0.66
678,678,ONEW,1,06/25/2021,06/25/2021,0.0,1.8,0.0,0,2021,1,NASDAQ-GM,Consumer Discretionary,Homebuilding,0.0,117271.0,456399000.0,0.0,0.0,62.79,29.86,33.9,4.05,0.0,8.38,0.0
679,679,SALM,32,06/13/2012,03/23/2020,3.0,0.025,42.85714285714283,1,2012,16,NASDAQ-GM,Consumer Discretionary,Broadcasting,0.0,73152.0,55320000.0,0.0,0.0,6.82,1.91,2.05,1.31,0.0,1.56,0.0
680,680,SCVL,41,06/28/2012,07/08/2022,2.951219512195122,0.09,2000.0,1,2012,10,NASDAQ-GS,Consumer Discretionary,Clothing/Shoe/Accessory Stores,0.0,392434.0,615694000.0,0.0,0.0,46.21,20.62,21.86,4.51,1.69,4.85,0.36
681,681,PARA,66,02/24/2006,06/14/2022,2.9696969696969697,0.24,100.0,2,2006,16,NASDAQ-GS,Consumer Discretionary,Movies/Entertainment,0.0,9933870.0,0.0,0.0,0.0,45.13,23.69,25.19,4.12,3.81,6.11,0.96
682,682,III,4,09/03/2021,06/02/2022,3.0,0.04,33.33333333333334,0,2021,7,NASDAQ-GM,Technology,EDP Services,0.0,530197.0,338542000.0,0.0,0.0,9.7,5.41,6.91,20.32,2.37,0.34,0.16
683,683,VSEC,137,10/26/1988,07/12/2022,2.956204379562044,0.1,900.0000000000001,4,1988,34,NASDAQ-GS,,,0.0,37884.0,456739000.0,0.0,0.0,65.42,33.66,35.93,50.61,1.09,0.71,0.4
684,684,BGCP,56,09/11/2008,05/18/2022,2.9285714285714284,0.01,133.33333333333337,2,2008,14,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,2152669.0,1364000000.0,0.0,0.0,5.86,3.0,3.7,12.76,1.14,0.29,0.04
685,685,IAC,1,05/25/2021,05/25/2021,0.0,84.55188,0.0,0,2021,1,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,0.0,607670.0,7218000000.0,0.0,0.0,158.81,72.29,80.59,537.27,0.0,0.15,0.0
686,686,CEG,2,02/24/2022,05/12/2022,1.5,0.141,0.0,0,2022,0,NASDAQ-GS,Utilities,Power Generation,0.0,2652646.0,0.0,0.0,0.0,68.68,38.0,54.94,0.0,0.98,0.0,0.564
687,687,HFBL,68,07/25/2005,04/29/2022,2.9558823529411766,0.1,33.33333333333334,2,2005,17,NASDAQ-CM,Finance,Savings Institutions,0.0,465.0,72502000.0,0.0,0.0,23.55,17.62,20.1,14.79,2.03,1.46,0.4
688,688,CSTR,16,07/30/2018,05/10/2022,2.875,0.1,66.66666666666669,1,2018,4,NASDAQ-GS,Finance,Major Banks,0.0,48494.0,434473000.0,0.0,0.0,22.74,18.92,19.6,9.03,2.03,2.17,0.4
689,689,JD,1,05/19/2022,05/19/2022,0.0,1.26,0.0,0,2022,0,NASDAQ-GS,Consumer Discretionary,Catalog/Specialty Distribution,3602.0,13555933.0,106992000000.0,0.0,0.0,92.69,41.56,64.73,0.0,0.0,-1.02,0.0
690,690,LANDM,17,02/16/2021,06/21/2022,0.9411764705882352,0.104167,0.0,0,2021,1,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,0.0,0.0,393129000.0,0.0,0.0,26.27,24.51,24.9,0.0,5.03,0.0,1.25
691,691,LYTS,36,08/29/2013,05/06/2022,3.0,0.05,100.0,1,2013,33,NASDAQ-GS,Consumer Discretionary,Building Products,0.0,53049.0,165021000.0,0.0,0.0,8.57,5.41,6.13,17.03,3.32,0.36,0.2
692,692,SEVN,42,12/21/2011,04/22/2022,3.0476190476190474,0.25,250.0,1,2011,15,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,0.0,27006.0,157359000.0,0.0,0.0,12.05,9.92,10.78,0.0,9.35,0.0,1.0
693,693,MGEE,135,11/25/1988,05/31/2022,2.977777777777778,0.3875,4.964539007092199,4,1988,34,NASDAQ-GS,Utilities,Power Generation,0.0,159474.0,2790000000.0,0.0,0.0,84.97,69.23,77.16,26.52,1.94,2.91,1.55
694,694,VNOM,31,11/19/2014,05/11/2022,2.903225806451613,0.67,233.33333333333337,1,2014,8,NASDAQ-GS,Energy,Oil & Gas Production,0.0,0.0,1994000000.0,0.0,0.0,35.85,15.98,25.2,24.0,9.82,1.05,2.68
695,695,CNXC,4,10/21/2021,07/28/2022,2.25,0.25,0.0,0,2021,1,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,0.0,245367.0,7063000000.0,0.0,0.0,208.48,131.01,134.99,15.59,0.73,8.66,1.0
696,696,MOFG,57,05/29/2008,05/31/2022,2.9473684210526314,0.2375,41.666666666666686,2,2008,14,NASDAQ-GS,Finance,Major Banks,0.0,30987.0,468871000.0,0.0,0.0,34.65,27.08,29.88,7.66,3.16,3.9,0.95
697,697,FBMS,45,05/10/2011,05/09/2022,3.0,0.18,40.0,1,2011,18,NASDAQ-GM,Finance,Major Banks,0.0,66538.0,615457000.0,0.0,0.0,42.89,27.85,29.28,9.57,2.46,3.06,0.72
698,698,TECH,55,10/30/2008,05/13/2022,2.963636363636364,0.32,7.142857142857139,2,2008,14,NASDAQ-GS,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.0,264055.0,14237000000.0,0.0,0.0,543.85,318.07,362.3,66.11,0.36,5.48,1.28
699,699,GEG,1,06/13/2007,06/13/2007,0.0,1.2,0.0,0,2007,15,NASDAQ-GS,Health Care,Other Pharmaceuticals,0.0,53034.0,56434000.0,0.0,0.0,2.69,1.4,2.1,0.0,0.0,-0.43,0.0
700,700,SNY,1,05/26/2022,05/26/2022,0.0,0.2971788,-83.46021603211219,0,2022,19,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,2511439.0,126129000000.0,0.0,0.0,58.1,46.92,50.18,16.24,2.47,3.09,1.26
701,701,RNWK,1,08/24/2011,08/24/2011,0.0,1.0,0.0,0,2011,11,NASDAQ-GS,Technology,EDP Services,0.0,261145.0,27807000.0,0.0,0.0,2.4,0.46,0.59,0.0,0.0,-0.35,0.0
702,702,LAUR,2,11/01/2021,12/13/2021,0.5,0.58,0.0,0,2021,1,NASDAQ-GS,Consumer Discretionary,Service to the Health Industry,0.0,1177090.0,2055000000.0000002,0.0,0.0,19.02,9.41,11.34,6.71,0.0,1.69,0.0
703,703,VC,1,01/25/2016,01/25/2016,0.0,43.4,0.0,0,2016,6,NASDAQ-GS,Consumer Discretionary,Auto Parts:O.E.M.,0.0,321655.0,2856000000.0,0.0,0.0,134.57,88.82,102.03,61.84,0.0,1.65,0.0
704,704,CCBG,33,06/05/2014,06/03/2022,3.0,0.16,50.0,1,2014,25,NASDAQ-GS,Finance,Major Banks,0.0,27952.0,472592000.0,0.0,0.0,29.0,22.02,28.0,14.58,2.26,1.92,0.64
705,705,KEQU,91,02/26/1997,09/09/2019,3.010989010989011,0.19,25.0,2,1997,34,NASDAQ-GM,Industrials,Medical Specialities,0.0,2693.0,46563000.0,0.0,0.0,17.0,12.07,16.69,0.0,0.0,-2.19,0.0
706,706,COWN,10,02/28/2020,05/31/2022,2.7,0.12,100.0,1,2020,2,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,0.0,436568.0,843990000.0,0.0,0.0,42.2,21.36,30.93,5.66,2.0,5.46,0.48
707,707,PAGP,34,01/29/2014,04/28/2022,2.911764705882353,0.2175,166.34382566585964,1,2014,8,NASDAQ-GS,Energy,Oil & Gas Production,0.0,0.0,1943000000.0,0.0,0.0,12.84,9.24,10.01,143.0,8.26,0.07,0.87
708,708,EGLE,3,11/12/2021,05/13/2022,2.0,2.0,2.499999999999986,0,2021,1,NASDAQ-GS,Consumer Discretionary,Marine Transportation,0.0,465901.0,623011000.0,0.0,0.0,78.75,36.18,45.84,3.2,16.91,14.33,8.0
709,709,TILE,61,05/09/2007,06/02/2022,3.0,0.01,300.0,2,2007,34,NASDAQ-GS,,,0.0,265114.0,752950000.0,0.0,0.0,18.03,11.87,12.75,12.26,0.32,1.04,0.04
710,710,YORW,95,12/29/1998,06/29/2022,2.968421052631579,0.1949,7.692307692307693,3,1998,24,NASDAQ-GS,Utilities,Water Supply,0.0,47806.0,536633000.00000006,0.0,0.0,53.77,37.52,40.95,31.26,1.9,1.31,0.78
711,711,EXPO,38,03/06/2013,06/09/2022,2.921052631578948,0.24,66.66666666666669,1,2013,9,NASDAQ-GS,Consumer Discretionary,Professional Services,0.0,282848.0,4716000000.0,0.0,0.0,127.61,80.97,90.49,48.13,1.05,1.88,0.96
712,712,TAIT,24,08/11/2016,05/12/2022,3.0,0.145,222.22222222222217,1,2016,15,NASDAQ-CM,Technology,Electronic Components,0.0,19965.0,20708000.0,0.0,0.0,5.34,3.16,3.53,0.0,5.06,0.0,0.18
713,713,STAF,4,02/14/2019,12/12/2019,2.5,0.01,0.0,0,2019,3,NASDAQ-CM,Consumer Discretionary,Diversified Commercial Services,0.0,19587.0,81934000.0,0.0,0.0,67.5,5.2,4.75,0.0,0.0,-38.29,0.0
714,714,OAS,10,03/05/2021,07/01/2022,1.6,15.0,966.6666666666669,0,2021,1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,715,DALN,47,08/10/2011,08/11/2022,2.872340425531915,0.16,2712.5,1,2011,14,NASDAQ-CM,Consumer Discretionary,Newspapers/Magazines,0.0,8218.0,33238999.999999996,0.0,0.0,7.6,5.99,6.21,0.0,10.13,-0.07,0.64
716,716,XOMAO,5,07/01/2021,06/30/2022,2.2,0.52344,0.0004776119402976,0,2021,1,NASDAQ-GM,Health Care,Biotechnology: Pharmaceutical Preparations,0.0,0.0,0.0,0.0,0.0,27.95,24.34,24.59,0.0,8.51,0.0,2.0938
717,717,LOB,28,09/23/2015,05/27/2022,2.857142857142857,0.03,100.0,1,2015,7,NASDAQ-GS,Finance,Commercial Banks,0.0,361884.0,1519000000.0,0.0,0.0,99.89,32.05,35.0,9.75,0.35,3.59,0.12
718,718,CBAN,21,05/31/2017,05/05/2022,3.0,0.1075,100.0,1,2017,24,NASDAQ-GM,Finance,Major Banks,0.0,123027.0,209899000.0,0.0,0.0,19.59,14.75,15.35,10.17,2.83,1.51,0.43
719,719,PAYX,35,10/30/2013,05/11/2022,3.0285714285714285,0.79,19.69696969696969,1,2013,34,NASDAQ-GS,Consumer Discretionary,Business Services,0.0,1925118.0,41693000000.0,0.0,0.0,141.92,106.55,115.57,30.1,2.72,3.84,3.16
720,720,STBA,120,06/25/1992,05/04/2022,2.9916666666666667,0.3,16.66666666666667,3,1992,30,NASDAQ-GS,Finance,Major Banks,0.0,185455.0,1106000000.0,0.0,0.0,34.2,27.0,28.11,10.26,4.28,2.74,1.2
721,721,XEL,45,06/21/2011,06/14/2022,3.0,0.4875,7.142857142857139,1,2011,22,NASDAQ-GS,Utilities,Power Generation,0.0,3527444.0,37648000000.0,0.0,0.0,76.63,61.16,69.89,23.37,2.68,2.99,1.95
722,722,OSBC,24,07/27/2016,04/28/2022,3.0,0.05,400.0,1,2016,29,NASDAQ-GS,Finance,Major Banks,0.0,269683.0,648342000.0,0.0,0.0,15.68,11.16,13.85,23.08,1.44,0.6,0.2
723,723,MDLZ,83,12/20/2001,06/29/2022,2.963855421686747,0.35,20.0,3,2001,21,NASDAQ-GS,Consumer Staples,Meat/Poultry/Fish,63.0,8429990.0,87158000000.0,0.0,0.0,69.47,57.62,62.48,21.04,2.21,2.97,1.4
724,724,KINS,44,08/26/2011,05/27/2022,2.9318181818181817,0.04,33.33333333333334,1,2011,11,NASDAQ-CM,Finance,Property-Casualty Insurers,0.0,13165.0,39731000.0,0.0,0.0,8.0,3.52,3.79,0.0,4.08,-1.55,0.16
725,725,MVBF,18,03/01/2018,05/31/2022,2.7777777777777777,0.17,40.0,1,2018,4,NASDAQ-CM,Finance,Savings Institutions,0.0,38179.0,387200000.0,0.0,0.0,44.36,30.56,32.07,12.15,2.11,2.64,0.68
726,726,CG,40,08/16/2012,05/09/2022,2.925,0.325,906.25,1,2012,10,NASDAQ-GS,Finance,Investment Managers,0.0,2834907.0,11585000000.0,0.0,0.0,60.62,30.64,32.5,4.42,4.05,7.35,1.3
727,727,NYMTM,8,09/30/2020,06/30/2022,3.0,0.4921875,0.0,1,2020,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,0.0,0.0,0.0,0.0,26.04,20.12,20.7,0.0,9.67,0.0,1.9688
728,728,BRKL,96,07/29/1998,05/12/2022,2.9791666666666665,0.13,235.2941176470588,3,1998,24,NASDAQ-GS,Finance,Savings Institutions,0.0,392617.0,1050999999.9999999,0.0,0.0,17.74,13.04,13.54,9.27,3.85,1.46,0.52
729,729,FTAIN,5,05/28/2021,05/31/2022,2.4,0.51563,12.501909104793498,0,2021,1,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,0.0,0.0,0.0,0.0,0.0,29.05,21.93,22.3,0.0,9.2,0.0,2.0625
730,730,TUSK,4,08/06/2018,05/09/2019,2.25,0.125,0.0,0,2018,4,NASDAQ-GS,Industrials,Consumer Electronics/Appliances,0.0,165034.0,102705000.0,0.0,0.0,5.08,1.35,2.2,0.0,0.0,-2.23,0.0
731,731,WSBF,40,04/09/2014,07/08/2022,2.475,0.2,316.6666666666667,1,2014,8,NASDAQ-GS,Finance,Savings Institutions,0.0,127712.0,430723000.0,0.0,0.0,22.74,15.7,17.28,7.55,4.58,2.29,0.8
732,732,GSBC,132,04/20/1990,06/24/2022,2.9242424242424243,0.4,373.33333333333337,4,1990,32,NASDAQ-GS,Finance,Major Banks,0.0,45165.0,788311000.0,0.0,0.0,62.7,49.53,59.1,10.96,2.69,5.39,1.6
733,733,EWCZ,1,04/21/2022,04/21/2022,0.0,3.3,0.0,0,2022,0,NASDAQ-GS,Consumer Discretionary,Package Goods/Cosmetics,0.0,572067.0,606137000.0,0.0,0.0,34.67,16.9,17.79,148.25,0.0,0.12,0.0
734,734,COHR,1,12/17/2012,12/17/2012,0.0,1.0,0.0,0,2012,10,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,735,OCSL,103,09/03/2009,06/14/2022,1.5242718446601942,0.165,525.0,1,2009,14,NASDAQ-GS,Finance,Finance: Consumer Services,0.0,1336888.0,1210000000.0,0.0,0.0,7.81,6.2,6.71,8.83,9.85,0.76,0.66
736,736,ULH,6,02/26/2021,06/03/2022,3.0,0.105,0.0,0,2021,13,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,0.0,81906.0,712828000.0,0.0,0.0,30.68,15.86,26.48,7.59,1.55,3.49,0.42
737,737,HNVR,1,06/17/2022,06/17/2022,0.0,0.1,0.0,0,2022,0,NASDAQ-GS,Finance,Commercial Banks,0.0,0.0,0.0,0.0,0.0,24.68,19.73,20.12,0.0,1.97,0.0,0.4
738,738,PETS,53,08/12/2009,05/19/2022,2.8867924528301887,0.3,566.6666666666667,1,2009,13,NASDAQ-GS,Consumer Staples,Retail-Drug Stores and Proprietary Stores,0.0,453179.0,440639000.0,0.0,0.0,34.26,19.09,21.04,20.23,6.11,1.04,1.2
739,739,TCFC,38,03/14/2013,07/11/2022,3.0,0.175,25.0,1,2013,0,NASDAQ-CM,Finance,Major Banks,0.0,9024.0,207538000.0,0.0,0.0,41.93,33.13,36.25,8.06,1.93,4.5,0.7
740,740,PFIN,16,03/29/2016,02/21/2020,2.9375,0.05,0.0,1,2016,27,NASDAQ-GM,Industrials,Industrial Machinery/Components,0.0,2761.0,18006000.0,0.0,0.0,7.45,5.21,5.5,8.98,0.0,0.63,0.0
741,741,ESGRO,14,02/14/2019,05/12/2022,2.7857142857142856,0.4375,0.0,1,2019,3,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,0.0,3395000000.0,0.0,0.0,28.07,23.52,23.94,0.0,7.26,0.0,1.75
742,742,OXSQL,21,06/13/2017,06/14/2022,2.857142857142857,0.40625,15.384613199817965,1,2017,5,NASDAQ-GS,,,0.0,0.0,1284000000.0,0.0,0.0,25.54,24.58,24.99,0.0,6.54,0.0,1.625
743,743,GPRE,24,09/03/2013,05/23/2019,2.833333333333333,0.12,100.0,0,2013,9,NASDAQ-GS,Industrials,Major Chemicals,0.0,1185893.0,1504000000.0,0.0,0.0,44.27,26.09,28.07,0.0,0.0,-2.32,0.0
744,744,FARM,91,10/17/1988,01/26/2011,2.934065934065934,0.06,20.0,3,1988,34,NASDAQ-GS,Consumer Staples,Specialty Foods,0.0,67502.0,82993000.0,0.0,0.0,12.71,4.33,4.59,0.0,0.0,-0.92,0.0
745,745,PKBK,32,10/09/2014,07/01/2022,3.0,0.16,25.0,1,2014,16,NASDAQ-CM,Finance,Major Banks,0.0,71501.0,257269000.0,0.0,0.0,25.85,18.5,21.63,6.32,3.05,3.42,0.64
746,746,WERN,139,06/26/1989,07/01/2022,2.870503597122302,0.13,4100.0,4,1989,34,NASDAQ-GS,Industrials,Trucking Freight/Courier Services,0.0,814731.0,2602000000.0,0.0,0.0,48.79,36.29,38.9,9.8,1.34,3.97,0.52
747,747,AMAL,15,11/15/2018,05/10/2022,2.8,0.08,33.33333333333334,1,2018,4,NASDAQ-GM,Finance,Commercial Banks,0.0,101955.0,621316000.0,0.0,0.0,21.94,13.48,19.98,11.48,1.58,1.74,0.32
748,748,CFFN,120,05/03/1999,06/09/2022,2.275,0.2,700.0,3,1999,23,NASDAQ-GS,Finance,Savings Institutions,0.0,719422.0,1291000000.0,0.0,0.0,12.79,9.03,9.3,15.76,3.64,0.59,0.34
749,749,FUND,29,06/12/2015,06/10/2022,2.931034482758621,0.1389,228.03514376996804,1,2015,33,NASDAQ-GS,Finance,Investment Managers,0.0,57909.0,222568000.0,0.0,0.0,9.51,7.42,7.59,0.0,7.22,0.0,0.5556
750,750,SBLK,4,08/20/2021,06/02/2022,3.25,1.65,133.33333333333334,0,2021,14,NASDAQ-GS,Consumer Discretionary,Marine Transportation,70.0,2807556.0,2303000000.0,0.0,0.0,33.99,16.56,22.53,2.83,28.2,7.97,6.6
751,751,SLP,36,08/08/2013,04/22/2022,2.9722222222222223,0.06,33.33333333333334,1,2013,10,NASDAQ-GS,Technology,Computer Software: Prepackaged Software,0.0,107620.0,1028999999.9999999,0.0,0.0,57.96,35.18,51.0,92.73,0.48,0.55,0.24
752,752,KFRC,34,03/12/2014,06/09/2022,3.0,0.3,50.0,1,2014,10,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,0.0,129525.0,1311000000.0,0.0,0.0,81.47,55.94,61.2,15.81,1.93,3.87,1.2
753,753,AROW,115,11/24/1993,05/31/2022,2.991304347826087,0.27,37.5,3,1993,34,NASDAQ-GS,Finance,Major Banks,0.0,23326.0,514351000.0,0.0,0.0,38.24,30.5,32.1,10.54,3.34,3.05,1.08
754,754,SGA,4,10/07/2021,06/10/2022,3.0,0.2,312.5,0,2021,10,NASDAQ-GM,Consumer Discretionary,Broadcasting,0.0,4436.0,143230000.0,0.0,0.0,27.49,21.21,23.95,12.47,3.16,1.92,0.8
755,755,KRNY,29,11/30/2015,05/10/2022,2.7586206896551726,0.11,300.0,1,2015,17,NASDAQ-GS,Finance,Savings Institutions,0.0,362191.0,840560000.0,0.0,0.0,13.89,10.9,11.2,11.09,3.91,1.01,0.44
756,756,UFCS,70,05/27/2005,06/02/2022,2.9714285714285715,0.16,867.741935483871,2,2005,34,NASDAQ-GS,Finance,Property-Casualty Insurers,0.0,96239.0,857265000.0,0.0,0.0,37.26,19.85,34.18,9.6,1.87,3.56,0.64
757,757,BSET,9,11/12/2020,05/12/2022,2.333333333333333,0.14,971.4285714285712,1,2020,34,NASDAQ-GS,Consumer Discretionary,Home Furnishings,0.0,103972.0,196093000.0,0.0,0.0,27.46,13.16,20.1,3.17,2.97,6.34,0.56
758,758,EBTC,65,05/09/2006,05/10/2022,3.0,0.205,14.285714285714278,2,2006,17,NASDAQ-GS,Finance,Major Banks,0.0,11915.0,391606000.0,0.0,0.0,46.48,29.58,32.56,9.36,2.51,3.48,0.82
759,759,GILD,29,06/12/2015,06/14/2022,2.896551724137931,0.73,10.63829787234043,1,2015,7,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,6.0,8065456.0,78198000000.0,0.0,0.0,74.12,57.16,62.34,17.41,4.68,3.58,2.92
760,760,PCSB,17,05/10/2018,05/12/2022,2.823529411764706,0.07,50.0,1,2018,4,NASDAQ-CM,Finance,Banks,0.0,97682.0,297716000.0,0.0,0.0,19.95,17.39,19.18,18.8,1.46,1.02,0.28
761,761,BPYPO,11,11/29/2019,05/31/2022,2.727272727272727,0.3984375,0.0,1,2019,3,NASDAQ-GS,Finance,Finance/Investors Services,0.0,0.0,0.0,0.0,0.0,26.44,19.22,19.54,0.0,8.2,0.0,1.5938
762,762,OXLCM,62,07/13/2017,08/16/2022,0.9838709677419356,0.140625,0.0,1,2017,5,NASDAQ-GS,Finance,Investment Managers,0.0,0.0,467720000.0,0.0,0.0,25.53,24.85,25.06,0.0,6.75,0.0,1.6875
763,763,AMTB,3,12/21/2021,05/12/2022,1.6666666666666667,0.09,50.0,0,2021,1,NASDAQ-GS,Finance,Major Banks,0.0,114446.0,1048999999.9999999,0.0,0.0,36.72,20.23,28.28,9.15,0.21,3.09,0.06
764,764,FDUS,47,09/08/2011,06/09/2022,2.74468085106383,0.43,875.0,1,2011,11,NASDAQ-GS,Finance,Finance/Investors Services,0.0,123562.0,437185000.0,0.0,0.0,21.15,16.09,17.89,3.76,8.14,4.76,1.44
765,765,OMAB,2,01/14/2022,05/20/2022,2.5,1.8212125,129.2855713195157,0,2022,15,NASDAQ-GS,Consumer Discretionary,Aerospace,0.0,47307.0,2460000000.0,0.0,0.0,63.06,44.86,50.29,15.43,3.17,3.26,1.628
766,766,AEIS,6,02/19/2021,05/20/2022,2.5,0.1,0.0,0,2021,1,NASDAQ-GS,Consumer Discretionary,Electrical Products,0.0,195758.0,2754000000.0,0.0,0.0,112.62,68.56,73.12,20.95,0.58,3.49,0.4
767,767,SBAC,12,08/27/2019,05/18/2022,2.75,0.71,25.67567567567568,1,2019,3,NASDAQ-GS,Real Estate,Real Estate Investment Trusts,0.0,725330.0,35322000000.0,0.0,0.0,391.15,286.41,324.71,82.0,0.86,3.96,2.84
768,768,HTLF,100,12/09/1998,05/12/2022,2.81,0.27,220.0,3,1998,24,NASDAQ-GS,Finance,Major Banks,0.0,117315.0,1778000000.0,0.0,0.0,54.0,40.34,42.09,8.55,2.55,4.92,1.08
769,769,PAHC,32,08/29/2014,05/31/2022,2.90625,0.12,20.0,1,2014,8,NASDAQ-GM,,,0.0,91559.0,816148000.0,0.0,0.0,30.39,17.28,20.15,13.9,2.45,1.45,0.48
770,770,GAIN,218,07/19/2005,06/21/2022,0.9311926605504588,0.075,133.33333333333337,2,2005,17,NASDAQ-GS,Finance,Finance/Investors Services,0.0,146572.0,474167000.0,0.0,0.0,17.15,12.39,14.28,4.64,6.21,3.08,0.9
771,771,USLM,34,05/28/2014,05/26/2022,2.911764705882353,0.2,3862.9629629629626,1,2014,27,NASDAQ-GS,Industrials,Other Metals and Minerals,0.0,5450.0,594818000.0,0.0,0.0,153.79,104.25,105.12,15.41,0.75,6.82,0.8
772,772,ALOT,117,05/10/1991,03/25/2020,2.9572649572649574,0.07,50.0,3,1991,31,NASDAQ-GM,Technology,Computer peripheral equipment,0.0,6132.0,86351000.0,0.0,0.0,18.52,11.3,11.9,13.84,0.0,0.86,0.0
773,773,UIHC,37,03/18/2013,03/08/2022,3.0,0.06,33.33333333333334,1,2013,13,NASDAQ-CM,Finance,Property-Casualty Insurers,0.0,261518.0,64376999.99999999,0.0,0.0,5.72,1.29,1.49,0.0,16.44,-1.7,0.24
774,774,KLIC,17,06/27/2018,06/22/2022,2.823529411764706,0.17,21.428571428571416,1,2018,4,NASDAQ-GS,Technology,Semiconductors,0.0,786424.0,2454000000.0,0.0,0.0,75.29,38.98,39.32,5.0,1.74,7.86,0.68
775,775,FTAIO,10,03/06/2020,05/31/2022,2.6,0.5,0.0,1,2020,2,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,0.0,0.0,0.0,0.0,0.0,27.2,20.38,20.95,0.0,9.62,0.0,2.0
776,776,OCC,21,11/03/2010,10/28/2015,2.8095238095238093,0.02,50.0,0,2010,12,NASDAQ-GM,Industrials,Telecommunications Equipment,0.0,5843.0,26923000.0,0.0,0.0,6.84,3.26,3.42,6.11,0.0,0.56,0.0
